Date,FAO_CP_23012,FAO_CP_23013,FAO_CP_23014,REF_AREA,REF_AREA_LABEL
2021-08-01,124.280291,119.174283,6.320939,BWA,Botswana
2021-08-01,141.969246,162.365399,10.553744,KEN,Kenya
2021-08-01,130.034986,140.70929,5.240168,NAM,Namibia
2021-08-01,133.019366,141.972591,6.825569,ZAF,South Africa
2021-08-01,5185.601214,7506.377197,50.470518,ZWE,Zimbabwe
2021-09-01,124.844844,119.429826,6.349203,BWA,Botswana
2021-09-01,142.420085,162.48577,10.4581,KEN,Kenya
2021-09-01,130.4878,140.904982,4.965744,NAM,Namibia
2021-09-01,133.333833,141.972591,6.709957,ZAF,South Africa
2021-09-01,5430.646546,7868.395107,54.51438,ZWE,Zimbabwe
2021-10-01,125.963055,119.953119,6.815183,BWA,Botswana
2021-10-01,143.151621,164.363138,10.381123,KEN,Kenya
2021-10-01,130.729865,142.154271,5.180863,NAM,Namibia
2021-10-01,133.805533,143.268486,6.189968,ZAF,South Africa
2021-10-01,5778.227425,8463.201611,61.35358,ZWE,Zimbabwe
2021-11-01,125.937712,120.088047,6.735267,BWA,Botswana
2021-11-01,143.801164,165.936642,9.800728,KEN,Kenya
2021-11-01,131.472804,142.567972,5.184961,NAM,Namibia
2021-11-01,134.277233,143.412475,5.620361,ZAF,South Africa
2021-11-01,6111.346079,9014.404208,65.392432,ZWE,Zimbabwe
2021-12-01,126.130008,120.433366,7.24283,BWA,Botswana
2021-12-01,145.114778,168.780295,8.996831,KEN,Kenya
2021-12-01,131.990661,142.578512,5.117352,NAM,Namibia
2021-12-01,135.063399,143.988429,5.374078,ZAF,South Africa
2021-12-01,6463.314374,9575.452849,64.908403,ZWE,Zimbabwe
2022-01-01,128.923091,120.801945,7.06931,BWA,Botswana
2022-01-01,145.566211,169.804501,7.982029,KEN,Kenya
2022-01-01,133.381759,143.083631,5.61371,NAM,Namibia
2022-01-01,135.377866,145.284324,5.65445,ZAF,South Africa
2022-01-01,6808.620296,10225.994991,63.309373,ZWE,Zimbabwe
2022-02-01,129.319689,121.358602,6.765926,BWA,Botswana
2022-02-01,146.164188,171.219221,8.003138,KEN,Kenya
2022-02-01,133.675032,144.564788,5.441457,NAM,Namibia
2022-02-01,136.164032,146.724209,6.478579,ZAF,South Africa
2022-02-01,7018.768988,10763.53333,64.613955,ZWE,Zimbabwe
2022-03-01,129.6058,122.086813,3.527643,BWA,Botswana
2022-03-01,147.40323,173.85023,9.623377,KEN,Kenya
2022-03-01,134.391038,145.219116,4.642817,NAM,Namibia
2022-03-01,137.579132,147.588139,6.217617,ZAF,South Africa
2022-03-01,7205.238954,11218.42515,67.358715,ZWE,Zimbabwe
2022-04-01,133.496197,124.776322,1.280762,BWA,Botswana
2022-04-01,149.899274,178.9895,10.975515,KEN,Kenya
2022-04-01,136.294417,147.320254,5.74765,NAM,Namibia
2022-04-01,138.522532,148.596058,5.954825,ZAF,South Africa
2022-04-01,7899.321605,12530.018699,83.881933,ZWE,Zimbabwe
2022-05-01,136.934197,127.989125,2.701066,BWA,Botswana
2022-05-01,151.062034,181.235982,11.914293,KEN,Kenya
2022-05-01,136.41075,149.591575,6.604987,NAM,Namibia
2022-05-01,139.465931,151.907792,7.543323,ZAF,South Africa
2022-05-01,8585.018041,14659.342447,113.096015,ZWE,Zimbabwe
2022-06-01,138.773688,130.258694,9.611358,BWA,Botswana
2022-06-01,152.406064,183.70939,13.468382,KEN,Kenya
2022-06-01,137.804169,150.594144,6.978123,NAM,Namibia
2022-06-01,140.881031,153.92363,8.85947,ZAF,South Africa
2022-06-01,10132.02813,18260.177401,157.196448,ZWE,Zimbabwe
2022-07-01,141.968371,133.058714,11.848774,BWA,Botswana
2022-07-01,153.426163,185.86696,15.467915,KEN,Kenya
2022-07-01,139.149283,151.871314,8.360989,NAM,Namibia
2022-07-01,143.23953,155.651491,9.857724,ZAF,South Africa
2022-07-01,11761.913759,22166.737285,204.572486,ZWE,Zimbabwe
2022-08-01,142.423547,134.960231,13.246102,BWA,Botswana
2022-08-01,154.076841,186.883162,15.100362,KEN,Kenya
2022-08-01,139.553885,153.131305,8.828141,NAM,Namibia
2022-08-01,143.553997,158.387271,11.561866,ZAF,South Africa
2022-08-01,12540.351872,24488.902912,226.241305,ZWE,Zimbabwe
2022-09-01,142.058962,137.126341,14.817501,BWA,Botswana
2022-09-01,155.487696,187.372461,15.316228,KEN,Kenya
2022-09-01,139.753305,154.00849,9.299535,NAM,Namibia
2022-09-01,143.71123,158.963225,11.967546,ZAF,South Africa
2022-09-01,12857.05483,24454.634843,210.795715,ZWE,Zimbabwe
2022-10-01,142.406652,138.897351,15.79303,BWA,Botswana
2022-10-01,156.881414,189.91384,15.545275,KEN,Kenya
2022-10-01,139.976351,155.039796,9.064466,NAM,Namibia
2022-10-01,144.18293,160.403109,11.959799,ZAF,South Africa
2022-10-01,13268.965998,25116.478924,196.772783,ZWE,Zimbabwe
2022-11-01,142.406652,138.897351,15.662927,BWA,Botswana
2022-11-01,157.427858,191.161232,15.201338,KEN,Kenya
2022-11-01,140.73292,156.025119,9.43911,NAM,Namibia
2022-11-01,144.65463,161.26704,12.449799,ZAF,South Africa
2022-11-01,13450.502897,25285.131578,180.49698,ZWE,Zimbabwe
2022-12-01,141.829762,140.797604,16.909133,BWA,Botswana
2022-12-01,158.267465,191.545388,13.488004,KEN,Kenya
2022-12-01,141.103916,159.401352,11.799001,NAM,Namibia
2022-12-01,145.283563,161.986982,12.5,ZAF,South Africa
2022-12-01,13620.200432,25807.215691,169.51431,ZWE,Zimbabwe
2023-01-01,140.943307,141.583176,17.202729,BWA,Botswana
2023-01-01,158.635665,191.77327,12.937684,KEN,Kenya
2023-01-01,142.708955,163.182504,14.046941,NAM,Namibia
2023-01-01,145.12633,165.010739,13.5778,ZAF,South Africa
2023-01-01,13720.077371,25903.117296,153.306571,ZWE,Zimbabwe
2023-02-01,141.054683,142.354644,17.300828,BWA,Botswana
2023-02-01,159.656241,194.073421,13.347917,KEN,Kenya
2023-02-01,143.271622,164.870118,14.045834,NAM,Namibia
2023-02-01,146.226963,166.594612,13.542689,ZAF,South Africa
2023-02-01,13499.505005,25493.920671,136.854571,ZWE,Zimbabwe
2023-03-01,142.528477,143.768863,17.759534,BWA,Botswana
2023-03-01,160.949799,197.127717,13.389391,KEN,Kenya
2023-03-01,144.073282,166.36944,14.564421,NAM,Namibia
2023-03-01,147.642063,168.322473,14.04878,ZAF,South Africa
2023-03-01,13517.151089,25569.052729,127.920162,ZWE,Zimbabwe
2023-04-01,144.126319,145.495142,16.604768,BWA,Botswana
2023-04-01,161.748359,196.986267,10.05465,KEN,Kenya
2023-04-01,144.630914,167.138067,13.452199,NAM,Namibia
2023-04-01,148.270996,169.330392,13.953488,ZAF,South Africa
2023-04-01,13836.495247,25265.736733,101.641652,ZWE,Zimbabwe
2023-05-01,144.722772,146.269136,14.282472,BWA,Botswana
2023-05-01,163.193501,199.952729,10.32728,KEN,Kenya
2023-05-01,144.990051,168.305765,12.51019,NAM,Namibia
2023-05-01,148.585462,169.906346,11.848341,ZAF,South Africa
2023-05-01,16014.357247,31805.005523,116.960656,ZWE,Zimbabwe
2023-06-01,145.107921,147.015345,12.864132,BWA,Botswana
2023-06-01,164.422898,202.513061,10.235553,KEN,Kenya
2023-06-01,145.079171,168.255181,11.727572,NAM,Namibia
2023-06-01,148.899929,170.770276,10.944808,ZAF,South Africa
2023-06-01,27938.725123,64932.5433,255.596454,ZWE,Zimbabwe
2023-07-01,144.124429,147.287621,10.693706,BWA,Botswana
2023-07-01,164.598205,201.476285,8.398117,KEN,Kenya
2023-07-01,145.464908,167.84818,10.520003,NAM,Namibia
2023-07-01,150.000562,171.058253,9.898242,ZAF,South Africa
2023-07-01,23677.097901,45020.232069,103.098144,ZWE,Zimbabwe
2023-08-01,144.198902,147.116804,9.007522,BWA,Botswana
2023-08-01,164.438913,200.796363,7.444866,KEN,Kenya
2023-08-01,146.095046,168.41239,9.979073,NAM,Namibia
2023-08-01,150.472262,171.058253,8.0,ZAF,South Africa
2023-08-01,22219.944889,41816.916724,70.758637,ZWE,Zimbabwe
2023-09-01,146.6304,147.638939,7.666359,BWA,Botswana
2023-09-01,166.03292,202.192413,7.909355,KEN,Kenya
2023-09-01,147.252703,169.08294,9.788064,NAM,Namibia
2023-09-01,151.572895,172.066172,8.242754,ZAF,South Africa
2023-09-01,22432.12379,42257.494087,72.79953,ZWE,Zimbabwe
2023-10-01,146.756449,147.985627,6.54316,BWA,Botswana
2023-10-01,167.736606,204.719651,7.796067,KEN,Kenya
2023-10-01,148.415117,169.542433,9.354138,NAM,Namibia
2023-10-01,152.987995,174.801952,8.976661,ZAF,South Africa
2023-10-01,22983.378548,43278.885011,72.312708,ZWE,Zimbabwe
2023-11-01,146.714433,148.982852,7.261119,BWA,Botswana
2023-11-01,168.130429,205.605096,7.555854,KEN,Kenya
2023-11-01,148.801432,170.343964,9.177269,NAM,Namibia
2023-11-01,152.830761,176.097848,9.196429,ZAF,South Africa
2023-11-01,24027.198461,45393.080958,79.524796,ZWE,Zimbabwe
2023-12-01,146.861601,149.353957,6.077058,BWA,Botswana
2023-12-01,168.763278,206.304382,7.70522,KEN,Kenya
2023-12-01,148.593482,171.21539,7.411504,NAM,Namibia
2023-12-01,152.830761,175.95386,8.622222,ZAF,South Africa
2023-12-01,25157.023824,49313.12187,91.08269,ZWE,Zimbabwe
