Date,CHN_mean,CHN_median,CHN_std,CHN_range,CHN_pct_change,EUR_mean,EUR_median,EUR_std,EUR_range,EUR_pct_change,GBP_mean,GBP_median,GBP_std,GBP_range,GBP_pct_change,USD_mean,USD_median,USD_std,USD_range,USD_pct_change,SDR_mean,SDR_median,SDR_std,SDR_range,SDR_pct_change,YEN_mean,YEN_median,YEN_std,YEN_range,YEN_pct_change,ZAR_mean,ZAR_median,ZAR_std,ZAR_range,ZAR_pct_change
2001-11-01,0.0,0.0,0.0,0.0,0.0,0.178095,0.17830000000000001,0.0012228518005799605,0.003249999999999996,-0.008833441334828659,0.11013,0.11015,0.0008055985612356655,0.002074999999999997,-0.006437245310047751,0.15789999999999998,0.157875,0.0009030336739994888,0.0021749999999999964,-0.009351424873805504,0.12465999999999999,0.12467500000000001,0.0007768102366439104,0.001925000000000003,-0.00839410774804575,18.37673,19.325000000000003,2.024399473180008,5.12885,-0.007613585693624587,1.54316,1.542775,0.007050843735559927,0.01749999999999996,0.006445949725595442
2001-12-01,0.0,0.0,0.0,0.0,0.0,0.1612283333333333,0.161825,0.0029851327579079536,0.008349999999999996,-0.01738236181216703,0.09976499999999999,0.09997500000000001,0.001804026561355541,0.0049499999999999995,-0.017757900560383018,0.14383,0.14435,0.0024480906098239166,0.0067000000000000046,-0.015580424015921806,0.11413333333333334,0.11455,0.0019470544643804613,0.005425000000000003,-0.014772112596028938,18.344,18.425,0.2746797219977495,0.7375000000000007,0.005070319885694066,1.6774499999999999,1.671925,0.022380502268698407,0.06180000000000002,0.022021433380822193
2002-01-01,0.0,0.0,0.0,0.0,0.0,0.16516933333333333,0.16548000000000002,0.0018455484094133587,0.004940000000000005,0.01567910457409647,0.10183466666666667,0.10211999999999999,0.0010475680281330506,0.002840000000000001,0.0120832880059643,0.14588133333333334,0.14628000000000002,0.0013485603315121102,0.0036999999999999924,0.009377130216752638,0.11684533333333333,0.11708,0.0011327282207172827,0.0031200000000000004,0.011202670399046606,19.34733333333333,19.36,0.18706131647464527,0.5240000000000009,0.008601151957331537,1.699204,1.6997,0.006572369345271116,0.017919999999999936,-0.005024057695113345
2002-02-01,0.0,0.0,0.0,0.0,0.0,0.16934000000000002,0.1695,0.0007749387722010624,0.002250000000000002,0.008762364932734117,0.103575,0.103675,0.00045629396481918817,0.0013250000000000033,0.008991717950382628,0.147465,0.147425,0.0005514669494119742,0.0015999999999999903,0.008860775117121914,0.118765,0.118825,0.00045871866162932803,0.001299999999999999,0.008894857025760122,19.6865,19.7,0.09676337319228291,0.2674999999999992,0.010158951526896373,1.68886,1.688425,0.0029375996180955625,0.008374999999999966,-0.004000686532003014
2002-03-01,0.0,0.0,0.0,0.0,0.0,0.16763,0.168175,0.0019013400585602023,0.004900000000000002,-0.005282913955745452,0.10334,0.103825,0.0010424931118654804,0.002624999999999999,-0.004098459612067944,0.14708833333333332,0.1478,0.0014038406685121714,0.0034500000000000017,-0.005163457675441237,0.11786166666666667,0.118425,0.0012324099609739448,0.003100000000000002,-0.005596686125256193,19.269833333333334,19.3675,0.24705784280148707,0.6125000000000007,-0.007338310290694794,1.6944316666666668,1.690475,0.008930702853679655,0.022775000000000045,0.0020882436702904785
2002-04-01,0.0,0.0,0.0,0.0,0.0,0.170797,0.17065999999999998,0.0006627428721033646,0.001919999999999994,0.0028616220550057225,0.105043,0.10491999999999999,0.0004341038944648775,0.001220000000000007,0.008254169937080742,0.15189400000000003,0.15186,0.0007266034707779235,0.0019799999999999983,0.012010694369158114,0.120949,0.12087,0.00046139848898138806,0.00126,0.00762551520502445,19.779,19.786,0.07620245914197037,0.21199999999999974,0.0025149141058609134,1.6698979999999999,1.6703800000000002,0.0033369294574027097,0.009139999999999971,-0.004017085695521306
2002-05-01,0.0,0.0,0.0,0.0,0.0,0.17590875,0.1758625,0.0008257798984437103,0.002275000000000006,0.0022473211707368284,0.11083625,0.1109625,0.0005561683296069393,0.0013749999999999978,0.007982375640424848,0.16177249999999999,0.1618375,0.0009477558052364328,0.0025000000000000022,0.00855988726832596,0.12692375,0.126975,0.0006439712207463418,0.0015999999999999938,0.0057904971242465535,20.404375,20.384999999999998,0.12279347350704314,0.33500000000000085,0.0007184445183066976,1.6294825,1.62915,0.004108665195592301,0.010249999999999981,-0.002804773929936832
2002-06-01,0.0,0.0,0.0,0.0,0.0,0.16897125000000002,0.1688875,0.001444096600474825,0.003850000000000006,-0.014807649291139723,0.10886499999999999,0.1090125,0.000965918297501128,0.0024750000000000015,-0.012615067118044433,0.161635,0.16225,0.0012391036893378599,0.0030999999999999986,-0.0034566945964450385,0.12478625000000002,0.12505,0.0009793911761420385,0.0024500000000000043,-0.008828035708391132,19.93375,19.9325,0.17934198995847012,0.45999999999999996,-0.011740306522546262,1.6450725,1.6432875,0.007071599853667113,0.017749999999999877,0.004994352430281138
2002-07-01,0.0,0.0,0.0,0.0,0.0,0.164893,0.16497,0.0006297729252219667,0.0017000000000000014,-0.00042843336065515514,0.105016,0.10495999999999998,0.00041436718730978326,0.0010599999999999997,-0.0035915576868079933,0.163537,0.16358,0.00079207914544291,0.0020400000000000027,-0.001576370157789387,0.123439,0.12345999999999999,0.0005047047383314092,0.0012799999999999951,-0.002076868749145088,19.3276,19.338,0.10938187491197855,0.2859999999999999,-0.004231259197615901,1.6543339999999997,1.6541299999999999,0.0037513194644857605,0.009500000000000019,0.0011455101035976907
2002-08-01,0.0,0.0,0.0,0.0,0.0,0.16176,0.161725,0.0008885369905156908,0.0024250000000000105,-0.0013509757349450219,0.10308500000000001,0.103175,0.0006868070050532801,0.0018499999999999975,0.0008544979682645142,0.15817499999999998,0.15815,0.0008226299282930396,0.0023249999999999937,-0.0007475728966228573,0.120195,0.1202,0.000638462854139613,0.0017750000000000023,-0.0007879220567190916,18.807000000000002,18.79,0.12607757277267956,0.34499999999999886,-0.0011452539239226091,1.67961,1.6796,0.005091405533504562,0.014275000000000038,0.0006103781087089402
2002-09-01,0.0,0.0,0.0,0.0,0.0,0.16140625,0.16142499999999999,0.0008635776713303275,0.002474999999999998,0.004053327014781913,0.10174875,0.1017875,0.0004411282985672347,0.0012499999999999976,0.0009871563510141443,0.1582425,0.15818749999999998,0.0007007748479955682,0.001899999999999992,0.0038389283962811816,0.12028375,0.1203375,0.0004919834387909725,0.0014250000000000027,0.004377312073274933,19.124125,19.14,0.12241627214939704,0.3274999999999997,0.009935708952017381,1.6793087500000001,1.6787875,0.003862301097150236,0.011200000000000043,-0.0024378528874484497
2002-10-01,0.0,0.0,0.0,0.0,0.0,0.16398600000000002,0.16398000000000001,0.0007348139244508366,0.0020799999999999985,0.004332808585774376,0.103386,0.10346999999999999,0.0003377059710474887,0.000880000000000003,0.0042769805732692494,0.161076,0.16102999999999998,0.0005301366782202779,0.0014399999999999968,0.004470547240876161,0.122861,0.12289000000000001,0.000428189226823578,0.001119999999999996,0.004259004820534622,19.9374,19.924,0.08828443140247813,0.24599999999999939,0.003547481973658009,1.6604269999999999,1.6602000000000001,0.0029932969505609966,0.007919999999999972,-0.00225797686234382
2002-11-01,0.0,0.0,0.0,0.0,0.0,0.16891,0.16872499999999999,0.0006900737709600613,0.0019500000000000073,0.008860507855838279,0.10766,0.107525,0.0005066894372625741,0.0013999999999999985,0.0072752435643902765,0.16921,0.1691,0.0007521635944528907,0.0021000000000000046,0.009429738459375338,0.12785,0.1277,0.0005037537870055436,0.0013749999999999943,0.00968373712200043,20.567,20.55,0.12363982469393214,0.35249999999999915,0.013731970336725956,1.62698,1.628025,0.00324514888557861,0.008950000000000014,-0.004860805474217291
